patchID,team1_Name,team2_Name,mapName,team1Score,team2Score,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10
6.02,LOUD,DRX,Pearl,13,5,Jett,Viper,Killjoy,Skye,Harbor,Harbor,Skye,Viper,Killjoy,Jett
6.02,LOUD,DRX,Icebox,13,8,Jett,Skye,Viper,Harbor,Killjoy,Jett,Viper,Sova,Killjoy,Harbor
6.02,LOUD,DRX,Split,7,13,Jett,Raze,Astra,Viper,Skye,Raze,Skye,Viper,Astra,Kayo
6.02,LOUD,DRX,Fracture,7,13,Breach,Brimstone,Raze,Killjoy,Jett,Brimstone,Killjoy,Neon,Fade,Breach
6.02,LOUD,DRX,Ascent,13,8,Skye,Killjoy,Omen,Viper,Jett,Omen,Kayo,Sova,Jett,Killjoy
6.02,Natus Vincere,FNATIC,Haven,11,13,Kayo,Omen,Killjoy,Jett,Sova,Sova,Jett,Killjoy,Astra,Breach
6.02,Natus Vincere,FNATIC,Lotus,4,13,Killjoy,Raze,Fade,Omen,Kayo,Killjoy,Astra,Raze,Viper,Fade
6.02,Natus Vincere,FNATIC,Fracture,11,13,Omen,Viper,Raze,Kayo,Cypher,Breach,Fade,Killjoy,Brimstone,Raze
6.02,LOUD,FNATIC,Ascent,8,13,Viper,Killjoy,Omen,Skye,Jett,Sova,Omen,Kayo,Jett,Killjoy
6.02,LOUD,FNATIC,Fracture,7,13,Breach,Brimstone,Jett,Killjoy,Raze,Fade,Breach,Raze,Brimstone,Killjoy
6.02,LOUD,FNATIC,Split,13,9,Viper,Jett,Astra,Skye,Raze,Jett,Cypher,Sage,Raze,Omen
6.02,LOUD,FNATIC,Lotus,13,8,Killjoy,Viper,Harbor,Skye,Jett,Astra,Killjoy,Fade,Viper,Raze
6.02,LOUD,FNATIC,Icebox,12,14,Jett,Viper,Skye,Killjoy,Harbor,Jett,Killjoy,Viper,Sova,Sage
