patchID,team1_Name,team2_Name,mapName,team1Score,team2Score,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10
8.09,100 Thieves,Paper Rex,Sunset,10,13,Cypher,Gekko,Omen,Fade,Raze,Breach,Gekko,Raze,Sage,Omen
8.09,100 Thieves,Paper Rex,Icebox,14,12,Viper,Jett,Gekko,Sova,Killjoy,Jett,Sage,Killjoy,Kayo,Viper
8.09,Team Heretics,FUT Esports,Bind,13,7,Raze,Viper,Fade,Brimstone,Gekko,Omen,Raze,Viper,Kayo,Gekko
8.09,Team Heretics,FUT Esports,Sunset,13,4,Sova,Cypher,Raze,Omen,Kayo,Raze,Breach,Omen,Gekko,Cypher
8.09,G2 Esports,Gen.G,Lotus,8,13,Viper,Killjoy,Fade,Omen,Raze,Killjoy,Raze,Fade,Viper,Omen
8.09,G2 Esports,Gen.G,Ascent,10,13,Jett,Sova,Omen,Kayo,Killjoy,Jett,Sova,Killjoy,Kayo,Omen
8.09,100 Thieves,Team Heretics,Bind,13,15,Raze,Gekko,Viper,Brimstone,Fade,Raze,Brimstone,Gekko,Viper,Fade
8.09,100 Thieves,Team Heretics,Sunset,1,13,Fade,Raze,Omen,Gekko,Cypher,Raze,Kayo,Omen,Cypher,Sova
8.09,G2 Esports,Team Heretics,Bind,2,13,Skye,Gekko,Brimstone,Viper,Raze,Raze,Gekko,Fade,Viper,Brimstone
8.09,G2 Esports,Team Heretics,Icebox,6,13,Killjoy,Harbor,Sova,Gekko,Viper,Sova,Kayo,Jett,Viper,Killjoy
8.09,G2 Esports,Team Heretics,Lotus,8,13,Raze,Omen,Killjoy,Viper,Fade,Viper,Omen,Fade,Killjoy,Raze
8.09,Gen.G,Team Heretics,Breeze,13,6,Yoru,Jett,Astra,Sova,Viper,Sova,Skye,Jett,Viper,Cypher
8.09,Gen.G,Team Heretics,Icebox,9,13,Jett,Killjoy,Gekko,Kayo,Viper,Sova,Kayo,Viper,Killjoy,Jett
8.09,Gen.G,Team Heretics,Ascent,9,13,Omen,Kayo,Sova,Killjoy,Jett,Jett,Omen,Killjoy,Kayo,Sova
8.09,Gen.G,Team Heretics,Lotus,13,4,Raze,Killjoy,Fade,Viper,Omen,Fade,Killjoy,Raze,Omen,Viper
8.09,Gen.G,Team Heretics,Split,13,3,Raze,Cypher,Omen,Skye,Viper,Viper,Skye,Omen,Raze,Cypher
