patchID,team1_Name,team2_Name,mapName,team1Score,team2Score,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10
6.05,Team Liquid,FUT Esports,Lotus,10,13,Neon,Omen,Skye,Viper,Kayo,Kayo,Viper,Killjoy,Neon,Omen
6.05,Team Liquid,FUT Esports,Split,13,6,Jett,Skye,Cypher,Sage,Omen,Kayo,Skye,Cypher,Astra,Raze
6.05,Team Liquid,FUT Esports,Ascent,13,6,Jett,Sova,Cypher,Kayo,Omen,Jett,Omen,Killjoy,Skye,Kayo
6.05,KOI,Team Vitality,Split,9,13,Jett,Cypher,Breach,Omen,Raze,Jett,Raze,Sage,Cypher,Omen
6.05,KOI,Team Vitality,Fracture,13,15,Cypher,Raze,Breach,Skye,Brimstone,Raze,Fade,Killjoy,Brimstone,Breach
6.05,FNATIC,BBL Esports,Ascent,6,13,Jett,Kayo,Killjoy,Sova,Omen,Jett,Killjoy,Kayo,Sova,Omen
6.05,FNATIC,BBL Esports,Haven,13,9,Killjoy,Sova,Astra,Jett,Breach,Killjoy,Jett,Breach,Astra,Sova
6.05,FNATIC,BBL Esports,Split,13,11,Skye,Omen,Breach,Cypher,Raze,Sage,Astra,Raze,Cypher,Breach
6.05,Team Heretics,Karmine Corp,Icebox,13,5,Jett,Sova,Viper,Harbor,Killjoy,Killjoy,Kayo,Gekko,Harbor,Viper
6.05,Team Heretics,Karmine Corp,Split,13,2,Raze,Jett,Omen,Sage,Cypher,Gekko,Cypher,Astra,Breach,Raze
6.06,Team Vitality,FUT Esports,Lotus,4,13,Cypher,Fade,Harbor,Breach,Raze,Viper,Neon,Kayo,Omen,Killjoy
6.06,Team Vitality,FUT Esports,Haven,10,13,Omen,Sova,Killjoy,Breach,Jett,Jett,Breach,Killjoy,Omen,Gekko
6.06,Natus Vincere,BBL Esports,Ascent,13,10,Kayo,Fade,Sage,Jett,Omen,Kayo,Killjoy,Jett,Omen,Sova
6.06,Natus Vincere,BBL Esports,Fracture,13,8,Yoru,Cypher,Fade,Viper,Omen,Raze,Breach,Brimstone,Fade,Killjoy
6.06,FNATIC,Team Heretics,Icebox,13,3,Jett,Sova,Viper,Sage,Killjoy,Killjoy,Sova,Viper,Harbor,Jett
6.06,FNATIC,Team Heretics,Ascent,13,6,Sova,Jett,Killjoy,Kayo,Omen,Omen,Killjoy,Skye,Viper,Phoenix
6.06,Team Liquid,Karmine Corp,Ascent,13,5,Jett,Cypher,Sova,Kayo,Omen,Kayo,Omen,Cypher,Fade,Breach
6.06,Team Liquid,Karmine Corp,Split,13,2,Skye,Jett,Omen,Cypher,Sage,Cypher,Breach,Gekko,Astra,Raze
6.06,KOI,Giants Gaming,Lotus,1,13,Breach,Sova,Raze,Omen,Killjoy,Omen,Viper,Gekko,Breach,Jett
6.06,KOI,Giants Gaming,Ascent,11,13,Kayo,Killjoy,Fade,Omen,Jett,Viper,Kayo,Jett,Sova,Omen
6.06,Natus Vincere,Team Heretics,Pearl,13,3,Jett,Kayo,Astra,Killjoy,Gekko,Jett,Killjoy,Viper,Harbor,Skye
6.06,Natus Vincere,Team Heretics,Lotus,9,13,Sova,Harbor,Skye,Killjoy,Omen,Killjoy,Omen,Skye,Viper,Neon
6.06,Natus Vincere,Team Heretics,Ascent,13,2,Fade,Cypher,Kayo,Omen,Jett,Omen,Sova,Kayo,Killjoy,Jett
6.06,KOI,FUT Esports,Icebox,6,13,Viper,Harbor,Killjoy,Kayo,Sova,Fade,Killjoy,Viper,Harbor,Jett
6.06,KOI,FUT Esports,Ascent,9,13,Kayo,Killjoy,Jett,Sova,Omen,Jett,Raze,Omen,Kayo,Killjoy
6.06,Team Liquid,FNATIC,Lotus,6,13,Omen,Neon,Kayo,Viper,Skye,Viper,Raze,Killjoy,Fade,Astra
6.06,Team Liquid,FNATIC,Haven,6,13,Jett,Omen,Sova,Cypher,Breach,Jett,Breach,Killjoy,Sova,Astra
6.06,Giants Gaming,BBL Esports,Icebox,13,10,Sova,Viper,Jett,Killjoy,Sage,Killjoy,Sage,Omen,Sova,Viper
6.06,Giants Gaming,BBL Esports,Split,13,3,Skye,Raze,Astra,Kayo,Viper,Astra,Sage,Cypher,Breach,Raze
6.06,Team Vitality,Karmine Corp,Ascent,13,2,Omen,Jett,Killjoy,Fade,Kayo,Omen,Killjoy,Skye,Jett,Viper
6.06,Team Vitality,Karmine Corp,Split,13,6,Sage,Omen,Jett,Raze,Cypher,Omen,Viper,Raze,Killjoy,Skye
6.06,Team Heretics,Team Liquid,Split,8,13,Raze,Jett,Cypher,Omen,Sage,Jett,Cypher,Omen,Skye,Sage
6.06,Team Heretics,Team Liquid,Fracture,15,17,Killjoy,Brimstone,Raze,Breach,Jett,Cypher,Skye,Raze,Omen,Viper
6.06,FUT Esports,Giants Gaming,Icebox,5,13,Jett,Killjoy,Fade,Viper,Harbor,Killjoy,Viper,Sova,Sage,Jett
6.06,FUT Esports,Giants Gaming,Split,11,13,Raze,Killjoy,Sage,Astra,Skye,Kayo,Raze,Skye,Viper,Astra
6.06,Karmine Corp,Natus Vincere,Ascent,11,13,Omen,Fade,Jett,Killjoy,Kayo,Jett,Fade,Kayo,Cypher,Omen
6.06,Karmine Corp,Natus Vincere,Lotus,7,13,Raze,Killjoy,Skye,Viper,Omen,Jett,Skye,Omen,Killjoy,Viper
6.06,BBL Esports,Team Vitality,Ascent,13,8,Killjoy,Jett,Sova,Omen,Kayo,Kayo,Killjoy,Omen,Sova,Jett
6.06,BBL Esports,Team Vitality,Haven,13,9,Jett,Sova,Breach,Omen,Killjoy,Sova,Killjoy,Omen,Breach,Jett
6.06,Giants Gaming,Team Liquid,Ascent,13,11,Viper,Jett,Sova,Omen,Kayo,Cypher,Sova,Jett,Kayo,Omen
6.06,Giants Gaming,Team Liquid,Icebox,11,13,Jett,Sova,Killjoy,Sage,Viper,Jett,Skye,Viper,Killjoy,Harbor
6.06,Giants Gaming,Team Liquid,Lotus,10,13,Viper,Skye,Jett,Omen,Breach,Raze,Viper,Fade,Omen,Breach
6.06,BBL Esports,Team Heretics,Haven,14,12,Breach,Omen,Killjoy,Jett,Sova,Killjoy,Breach,Sova,Jett,Omen
6.06,BBL Esports,Team Heretics,Lotus,10,13,Omen,Skye,Breach,Jett,Killjoy,Skye,Killjoy,Omen,Neon,Viper
6.06,BBL Esports,Team Heretics,Icebox,13,2,Jett,Viper,Killjoy,Sova,Sage,Sova,Viper,Jett,Killjoy,Harbor
6.06,KOI,Karmine Corp,Lotus,6,13,Skye,Killjoy,Omen,Raze,Breach,Killjoy,Skye,Raze,Omen,Viper
6.06,KOI,Karmine Corp,Ascent,13,8,Kayo,Killjoy,Jett,Sova,Omen,Jett,Kayo,Omen,Fade,Killjoy
6.06,KOI,Karmine Corp,Haven,11,13,Killjoy,Sage,Skye,Omen,Raze,Killjoy,Omen,Jett,Sova,Breach
6.06,FUT Esports,FNATIC,Icebox,5,13,Killjoy,Jett,Sage,Sova,Viper,Killjoy,Sage,Jett,Sova,Viper
6.06,FUT Esports,FNATIC,Lotus,5,13,Omen,Neon,Killjoy,Viper,Kayo,Astra,Viper,Killjoy,Raze,Fade
6.06,Team Vitality,Natus Vincere,Split,10,13,Cypher,Jett,Raze,Omen,Sage,Jett,Viper,Astra,Cypher,Skye
6.06,Team Vitality,Natus Vincere,Fracture,10,13,Killjoy,Raze,Fade,Brimstone,Breach,Yoru,Omen,Viper,Cypher,Kayo
6.08,Team Vitality,FNATIC,Haven,12,14,Killjoy,Sova,Breach,Omen,Jett,Jett,Sova,Breach,Killjoy,Astra
6.08,Team Vitality,FNATIC,Bind,8,13,Sage,Viper,Raze,Skye,Brimstone,Cypher,Viper,Skye,Raze,Brimstone
6.08,FUT Esports,Karmine Corp,Haven,13,8,Gekko,Omen,Breach,Jett,Killjoy,Jett,Omen,Sova,Breach,Killjoy
6.08,FUT Esports,Karmine Corp,Ascent,13,5,Jett,Omen,Kayo,Killjoy,Sova,Sova,Killjoy,Omen,Kayo,Jett
6.08,KOI,BBL Esports,Pearl,13,3,Kayo,Killjoy,Skye,Astra,Jett,Gekko,Killjoy,Kayo,Astra,Jett
6.08,KOI,BBL Esports,Ascent,4,13,Kayo,Killjoy,Omen,Sova,Jett,Omen,Jett,Killjoy,Kayo,Sova
6.08,KOI,BBL Esports,Bind,5,13,Brimstone,Viper,Raze,Sova,Skye,Brimstone,Viper,Fade,Jett,Skye
6.08,Natus Vincere,Team Liquid,Fracture,13,11,Viper,Omen,Fade,Cypher,Yoru,Brimstone,Breach,Fade,Raze,Cypher
6.08,Natus Vincere,Team Liquid,Bind,13,11,Skye,Kayo,Yoru,Viper,Brimstone,Viper,Fade,Skye,Raze,Omen
6.08,Giants Gaming,Team Heretics,Pearl,9,13,Killjoy,Viper,Jett,Harbor,Skye,Astra,Kayo,Fade,Yoru,Jett
6.08,Giants Gaming,Team Heretics,Lotus,14,16,Viper,Jett,Killjoy,Skye,Omen,Viper,Killjoy,Skye,Omen,Neon
6.08,KOI,FNATIC,Lotus,4,13,Skye,Breach,Killjoy,Raze,Omen,Killjoy,Viper,Fade,Raze,Astra
6.08,KOI,FNATIC,Ascent,9,13,Kayo,Jett,Omen,Killjoy,Sova,Jett,Kayo,Killjoy,Omen,Sova
6.08,Giants Gaming,Team Vitality,Lotus,13,6,Skye,Omen,Killjoy,Jett,Viper,Skye,Omen,Gekko,Viper,Jett
6.08,Giants Gaming,Team Vitality,Split,10,13,Viper,Astra,Raze,Skye,Kayo,Raze,Omen,Sage,Cypher,Jett
6.08,Giants Gaming,Team Vitality,Ascent,13,10,Viper,Kayo,Sova,Jett,Omen,Kayo,Sova,Killjoy,Omen,Jett
6.08,FUT Esports,Natus Vincere,Lotus,9,13,Kayo,Neon,Viper,Killjoy,Omen,Killjoy,Fade,Viper,Yoru,Omen
6.08,FUT Esports,Natus Vincere,Pearl,11,13,Jett,Kayo,Sova,Viper,Astra,Jett,Killjoy,Kayo,Gekko,Astra
6.08,Karmine Corp,FNATIC,Haven,2,13,Omen,Killjoy,Sova,Breach,Jett,Killjoy,Jett,Breach,Sova,Astra
6.08,Karmine Corp,FNATIC,Lotus,10,13,Raze,Omen,Killjoy,Skye,Viper,Viper,Astra,Fade,Raze,Killjoy
6.08,BBL Esports,Team Liquid,Split,11,13,Cypher,Skye,Sage,Omen,Jett,Sage,Jett,Cypher,Omen,Skye
6.08,BBL Esports,Team Liquid,Ascent,13,7,Jett,Sova,Kayo,Killjoy,Omen,Sova,Cypher,Jett,Kayo,Omen
6.08,BBL Esports,Team Liquid,Bind,7,13,Jett,Viper,Skye,Fade,Brimstone,Viper,Skye,Raze,Omen,Fade
6.08,KOI,Team Heretics,Fracture,13,7,Fade,Raze,Breach,Cypher,Brimstone,Brimstone,Breach,Jett,Killjoy,Raze
6.08,KOI,Team Heretics,Lotus,9,13,Breach,Killjoy,Skye,Raze,Omen,Viper,Omen,Killjoy,Skye,Neon
6.08,KOI,Team Heretics,Ascent,13,11,Kayo,Omen,Killjoy,Jett,Sova,Jett,Viper,Omen,Killjoy,Fade
6.08,FNATIC,Natus Vincere,Lotus,13,9,Killjoy,Fade,Raze,Viper,Astra,Breach,Sova,Viper,Omen,Jett
6.08,FNATIC,Natus Vincere,Split,13,8,Cypher,Breach,Raze,Skye,Omen,Cypher,Jett,Breach,Omen,Yoru
6.08,Team Heretics,Team Vitality,Haven,10,13,Jett,Omen,Killjoy,Breach,Sova,Omen,Killjoy,Sova,Jett,Breach
6.08,Team Heretics,Team Vitality,Lotus,13,15,Omen,Killjoy,Viper,Skye,Neon,Raze,Viper,Killjoy,Omen,Fade
6.08,Karmine Corp,Giants Gaming,Lotus,14,16,Omen,Killjoy,Raze,Skye,Viper,Jett,Omen,Skye,Viper,Killjoy
6.08,Karmine Corp,Giants Gaming,Ascent,5,13,Jett,Fade,Omen,Kayo,Killjoy,Sova,Kayo,Viper,Jett,Omen
6.08,KOI,Team Liquid,Fracture,7,13,Raze,Cypher,Fade,Breach,Brimstone,Viper,Raze,Skye,Omen,Cypher
6.08,KOI,Team Liquid,Split,13,11,Raze,Jett,Skye,Viper,Astra,Chamber,Kayo,Astra,Breach,Neon
6.08,KOI,Team Liquid,Lotus,8,13,Viper,Raze,Killjoy,Skye,Omen,Fade,Omen,Jett,Killjoy,Reyna
6.08,BBL Esports,FUT Esports,Pearl,5,13,Viper,Skye,Jett,Killjoy,Harbor,Jett,Killjoy,Astra,Viper,Kayo
6.08,BBL Esports,FUT Esports,Haven,7,13,Killjoy,Jett,Breach,Omen,Sova,Breach,Killjoy,Omen,Gekko,Jett
6.08,Giants Gaming,FUT Esports,Haven,5,13,Skye,Viper,Jett,Killjoy,Harbor,Breach,Jett,Gekko,Killjoy,Omen
6.08,Giants Gaming,FUT Esports,Ascent,12,14,Viper,Jett,Kayo,Omen,Sova,Kayo,Sova,Omen,Jett,Killjoy
6.08,Team Liquid,Team Vitality,Lotus,6,13,Raze,Breach,Viper,Fade,Omen,Viper,Raze,Omen,Fade,Killjoy
6.08,Team Liquid,Team Vitality,Bind,13,11,Viper,Raze,Skye,Fade,Omen,Sage,Viper,Skye,Raze,Brimstone
6.08,Team Liquid,Team Vitality,Ascent,13,11,Omen,Kayo,Jett,Sova,Cypher,Sova,Kayo,Jett,Omen,Killjoy
6.08,FNATIC,FUT Esports,Bind,9,13,Skye,Viper,Raze,Cypher,Brimstone,Brimstone,Viper,Fade,Kayo,Raze
6.08,FNATIC,FUT Esports,Split,13,2,Skye,Raze,Breach,Omen,Cypher,Kayo,Astra,Skye,Jett,Cypher
6.08,FNATIC,FUT Esports,Lotus,13,1,Viper,Fade,Killjoy,Raze,Astra,Killjoy,Omen,Viper,Kayo,Neon
6.08,Natus Vincere,Team Liquid,Bind,11,13,Viper,Brimstone,Raze,Skye,Cypher,Viper,Skye,Fade,Omen,Raze
6.08,Natus Vincere,Team Liquid,Split,10,13,Astra,Jett,Viper,Skye,Kayo,Jett,Skye,Cypher,Sage,Omen
6.08,FUT Esports,Team Vitality,Split,13,9,Jett,Kayo,Skye,Cypher,Astra,Raze,Omen,Cypher,Jett,Sage
6.08,FUT Esports,Team Vitality,Haven,9,13,Jett,Gekko,Omen,Killjoy,Breach,Sova,Jett,Killjoy,Omen,Breach
6.08,FUT Esports,Team Vitality,Lotus,13,6,Kayo,Omen,Killjoy,Viper,Neon,Raze,Viper,Omen,Fade,Killjoy
6.08,Natus Vincere,Giants Gaming,Pearl,13,9,Killjoy,Astra,Kayo,Sova,Jett,Killjoy,Viper,Harbor,Jett,Skye
6.08,Natus Vincere,Giants Gaming,Ascent,13,9,Cypher,Jett,Omen,Kayo,Fade,Kayo,Jett,Sova,Viper,Omen
6.08,FNATIC,Team Liquid,Lotus,14,12,Raze,Fade,Killjoy,Astra,Viper,Killjoy,Raze,Fade,Omen,Viper
6.08,FNATIC,Team Liquid,Bind,13,6,Viper,Skye,Raze,Brimstone,Cypher,Viper,Raze,Skye,Omen,Fade
6.08,Natus Vincere,FUT Esports,Lotus,8,13,Killjoy,Viper,Fade,Omen,Yoru,Neon,Killjoy,Kayo,Viper,Omen
6.08,Natus Vincere,FUT Esports,Fracture,7,13,Omen,Yoru,Fade,Viper,Cypher,Cypher,Breach,Neon,Brimstone,Kayo
6.08,Team Liquid,FUT Esports,Ascent,13,5,Cypher,Sova,Omen,Kayo,Jett,Jett,Killjoy,Sova,Omen,Kayo
6.08,Team Liquid,FUT Esports,Lotus,17,15,Omen,Raze,Viper,Fade,Killjoy,Viper,Neon,Killjoy,Omen,Kayo
6.08,Team Liquid,FUT Esports,Split,13,5,Jett,Omen,Sage,Cypher,Skye,Astra,Skye,Cypher,Jett,Kayo
6.08,FNATIC,Team Liquid,Lotus,13,11,Killjoy,Fade,Viper,Raze,Astra,Viper,Raze,Omen,Killjoy,Fade
6.08,FNATIC,Team Liquid,Ascent,12,14,Sova,Killjoy,Omen,Jett,Kayo,Sova,Jett,Kayo,Omen,Cypher
6.08,FNATIC,Team Liquid,Haven,6,13,Sova,Killjoy,Astra,Jett,Breach,Skye,Jett,Breach,Omen,Killjoy
6.08,FNATIC,Team Liquid,Fracture,11,13,Killjoy,Brimstone,Raze,Fade,Breach,Breach,Brimstone,Fade,Cypher,Raze
