patchID,team1_Name,team2_Name,mapName,team1Score,team2Score,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10
5.0,DRX,FunPlus Phoenix,Fracture,5,13,Chamber,Neon,Fade,Kayo,Brimstone,Chamber,Omen,Viper,Raze,Fade
5.0,Paper Rex,OpTic Gaming,Haven,13,3,Fade,Chamber,Raze,Sage,Astra,Chamber,Neon,Breach,Omen,Skye
5.0,Paper Rex,OpTic Gaming,Bind,9,13,Brimstone,Chamber,Viper,Fade,Raze,Chamber,Skye,Raze,Viper,Brimstone
5.0,Paper Rex,OpTic Gaming,Fracture,13,5,Breach,Chamber,Raze,Viper,Neon,Chamber,Kayo,Neon,Brimstone,Breach
5.0,FunPlus Phoenix,FNATIC,Split,13,15,Killjoy,Kayo,Raze,Astra,Viper,Chamber,Raze,Fade,Omen,Viper
5.0,FunPlus Phoenix,FNATIC,Bind,13,7,Viper,Fade,Raze,Brimstone,Kayo,Viper,Raze,Fade,Skye,Astra
5.0,FunPlus Phoenix,FNATIC,Fracture,13,5,Fade,Viper,Raze,Chamber,Omen,Chamber,Raze,Viper,Breach,Brimstone
5.0,OpTic Gaming,FunPlus Phoenix,Split,6,13,Chamber,Astra,Kayo,Raze,Fade,Omen,Killjoy,Kayo,Raze,Viper
5.0,OpTic Gaming,FunPlus Phoenix,Icebox,8,13,Viper,Kayo,Chamber,Sova,Neon,Chamber,Sage,Kayo,Fade,Viper
5.0,OpTic Gaming,FunPlus Phoenix,Bind,13,6,Skye,Raze,Brimstone,Chamber,Viper,Fade,Viper,Kayo,Brimstone,Raze
5.0,OpTic Gaming,FunPlus Phoenix,Fracture,7,13,Chamber,Brimstone,Kayo,Breach,Neon,Fade,Omen,Viper,Chamber,Raze
5.0,Paper Rex,FunPlus Phoenix,Bind,3,13,Raze,Brimstone,Breach,Fade,Yoru,Sage,Brimstone,Viper,Raze,Kayo
5.0,Paper Rex,FunPlus Phoenix,Icebox,13,7,Fade,Chamber,Sage,Viper,Jett,Kayo,Viper,Sage,Fade,Chamber
5.0,Paper Rex,FunPlus Phoenix,Fracture,7,13,Chamber,Viper,Raze,Breach,Neon,Viper,Fade,Chamber,Omen,Raze
5.0,Paper Rex,FunPlus Phoenix,Haven,13,7,Chamber,Astra,Raze,Fade,Sage,Fade,Raze,Chamber,Omen,Sage
5.0,Paper Rex,FunPlus Phoenix,Breeze,9,13,Breach,Neon,Astra,Fade,Yoru,Sova,Jett,Cypher,Skye,Viper
