patchID,team1_Name,team2_Name,mapName,team1Score,team2Score,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10
5.04,OpTic Gaming,Team Liquid,Ascent,13,8,Chamber,Astra,Kayo,Fade,Sova,Phoenix,Chamber,Kayo,Fade,Omen
5.04,XSET,FNATIC,Pearl,13,8,Chamber,Astra,Fade,Kayo,Neon,Skye,Chamber,Astra,Fade,Neon
5.04,XSET,FNATIC,Fracture,13,11,Chamber,Breach,Neon,Omen,Sage,Chamber,Kayo,Breach,Neon,Brimstone
5.04,FunPlus Phoenix,LEVIATÁN,Icebox,13,6,Raze,Chamber,Sage,Viper,Fade,Viper,Sova,Chamber,Sage,Kayo
5.04,FunPlus Phoenix,LEVIATÁN,Ascent,13,11,Cypher,Kayo,Fade,Jett,Omen,Kayo,Astra,Sova,Chamber,Fade
5.04,Team Liquid,FNATIC,Bind,6,13,Sage,Raze,Brimstone,Skye,Viper,Raze,Chamber,Viper,Brimstone,Skye
5.04,Team Liquid,FNATIC,Haven,7,13,Breach,Omen,Chamber,Raze,Fade,Raze,Chamber,Omen,Fade,Breach
5.04,DRX,LOUD,Breeze,11,13,Chamber,Viper,Sova,Skye,Jett,Cypher,Viper,Kayo,Jett,Sova
5.04,DRX,LOUD,Haven,6,13,Killjoy,Breach,Fade,Jett,Omen,Fade,Breach,Raze,Chamber,Omen
5.04,OpTic Gaming,XSET,Haven,13,9,Chamber,Killjoy,Phoenix,Fade,Omen,Fade,Chamber,Omen,Breach,Raze
5.04,OpTic Gaming,XSET,Ascent,11,13,Sova,Chamber,Astra,Kayo,Fade,Killjoy,Sova,Kayo,Jett,Omen
5.04,OpTic Gaming,XSET,Pearl,13,8,Chamber,Kayo,Astra,Fade,Viper,Chamber,Kayo,Fade,Astra,Neon
5.04,DRX,FNATIC,Icebox,7,13,Sage,Viper,Jett,Killjoy,Sova,Chamber,Viper,Sage,Sova,Killjoy
5.04,DRX,FNATIC,Ascent,14,12,Astra,Fade,Sova,Jett,Kayo,Killjoy,Fade,Omen,Jett,Kayo
5.04,DRX,FNATIC,Fracture,13,9,Chamber,Neon,Brimstone,Fade,Breach,Breach,Brimstone,Chamber,Kayo,Neon
5.04,XSET,FunPlus Phoenix,Pearl,13,11,Chamber,Neon,Fade,Astra,Kayo,Skye,Astra,Chamber,Sage,Kayo
5.04,XSET,FunPlus Phoenix,Bind,10,13,Viper,Astra,Skye,Chamber,Raze,Viper,Kayo,Fade,Brimstone,Raze
5.04,XSET,FunPlus Phoenix,Ascent,11,13,Sova,Jett,Omen,Killjoy,Kayo,Jett,Sage,Omen,Fade,Kayo
5.04,LOUD,OpTic Gaming,Bind,13,10,Brimstone,Viper,Raze,Skye,Fade,Chamber,Skye,Raze,Brimstone,Viper
5.04,LOUD,OpTic Gaming,Ascent,13,3,Omen,Killjoy,Sova,Kayo,Jett,Sova,Chamber,Astra,Kayo,Fade
5.04,FunPlus Phoenix,DRX,Icebox,11,13,Raze,Chamber,Viper,Sage,Fade,Viper,Chamber,Fade,Kayo,Sage
5.04,FunPlus Phoenix,DRX,Haven,9,13,Chamber,Sova,Viper,Raze,Omen,Omen,Jett,Fade,Breach,Killjoy
5.04,OpTic Gaming,DRX,Bind,13,8,Raze,Viper,Chamber,Skye,Brimstone,Viper,Raze,Skye,Astra,Fade
5.04,OpTic Gaming,DRX,Breeze,13,5,Chamber,Sova,Jett,Viper,Kayo,Jett,Viper,Sova,Chamber,Skye
5.04,OpTic Gaming,DRX,Fracture,8,13,Kayo,Breach,Brimstone,Chamber,Neon,Brimstone,Chamber,Fade,Breach,Neon
5.04,OpTic Gaming,DRX,Ascent,6,13,Jett,Kayo,Omen,Sova,Killjoy,Jett,Astra,Fade,Sova,Kayo
5.04,OpTic Gaming,DRX,Haven,13,10,Omen,Chamber,Phoenix,Killjoy,Fade,Killjoy,Breach,Omen,Jett,Fade
5.04,LOUD,OpTic Gaming,Ascent,15,13,Sova,Omen,Killjoy,Kayo,Jett,Killjoy,Jett,Sova,Omen,Kayo
5.04,LOUD,OpTic Gaming,Bind,6,13,Skye,Brimstone,Raze,Fade,Viper,Brimstone,Chamber,Viper,Skye,Raze
5.04,LOUD,OpTic Gaming,Breeze,16,14,Kayo,Jett,Sova,Cypher,Viper,Chamber,Sova,Jett,Kayo,Viper
5.04,LOUD,OpTic Gaming,Haven,13,5,Chamber,Fade,Omen,Breach,Raze,Omen,Phoenix,Chamber,Fade,Killjoy
