patchID,team1_Name,team2_Name,mapName,team1Score,team2Score,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10
6.10,FNATIC,Evil Geniuses,Lotus,13,3,Raze,Killjoy,Viper,Fade,Astra,Omen,Killjoy,Jett,Breach,Skye
6.10,FNATIC,Evil Geniuses,Fracture,9,13,Fade,Killjoy,Breach,Brimstone,Raze,Killjoy,Raze,Brimstone,Sova,Breach
6.10,FNATIC,Evil Geniuses,Split,13,11,Skye,Breach,Omen,Cypher,Raze,Skye,Jett,Viper,Raze,Astra
6.10,NRG Esports,Paper Rex,Pearl,13,15,Harbor,Viper,Jett,Killjoy,Skye,Skye,Killjoy,Phoenix,Jett,Astra
6.10,NRG Esports,Paper Rex,Lotus,13,6,Omen,Killjoy,Viper,Raze,Skye,Raze,Gekko,Skye,Cypher,Omen
6.10,NRG Esports,Paper Rex,Bind,11,13,Brimstone,Raze,Chamber,Skye,Viper,Harbor,Brimstone,Skye,Raze,Gekko
6.10,Evil Geniuses,Paper Rex,Fracture,13,7,Breach,Brimstone,Sova,Killjoy,Raze,Killjoy,Brimstone,Neon,Raze,Breach
6.10,Evil Geniuses,Paper Rex,Lotus,12,14,Jett,Skye,Viper,Omen,Killjoy,Raze,Omen,Skye,Cypher,Gekko
6.10,Evil Geniuses,Paper Rex,Split,10,13,Viper,Jett,Raze,Astra,Skye,Viper,Astra,Jett,Raze,Skye
6.10,Evil Geniuses,Paper Rex,Pearl,13,6,Killjoy,Viper,Jett,Harbor,Skye,Skye,Phoenix,Jett,Astra,Killjoy
6.10,Evil Geniuses,Paper Rex,Ascent,13,8,Jett,Kayo,Omen,Sova,Killjoy,Kayo,Jett,Omen,Sage,Fade
6.10,FNATIC,Evil Geniuses,Lotus,13,8,Killjoy,Fade,Astra,Raze,Viper,Skye,Killjoy,Viper,Jett,Omen
6.10,FNATIC,Evil Geniuses,Split,13,11,Skye,Breach,Cypher,Raze,Omen,Skye,Jett,Raze,Astra,Viper
6.10,FNATIC,Evil Geniuses,Bind,14,12,Cypher,Raze,Viper,Skye,Brimstone,Brimstone,Chamber,Skye,Reyna,Raze
